timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,Connect 
1677238048213,15,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-49,,true,,849,416,50,50,15,0
1677238048210,18,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-15,,true,,835,549,50,50,18,0
1677238048204,25,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-14,text,true,,3672,2230,50,50,25,0
1677238048194,12,779 /events/bulk/619547ea7386bf172f24bafc,202,Accepted,jp@gc - Ultimate Thread Group 1-2,text,true,,529,788,50,50,12,0
1677238048113,122,/v1/products?productSuite=DIS,200,,jp@gc - Ultimate Thread Group 1-33,,true,,835,494,50,50,122,105
1677238048207,31,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-29,text,true,,1192,2282,50,50,31,0
1677238048220,19,/v1/accounts/petntxxx,200,,jp@gc - Ultimate Thread Group 1-13,text,true,,1245,2273,50,50,19,0
1677238048228,20,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-15,text,true,,1192,2282,50,50,20,0
1677238048239,15,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-13,,true,,835,549,50,50,15,0
1677238048254,20,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-13,text,true,,1192,2282,50,50,20,0
1677238048233,15,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-2,,true,,849,536,50,50,15,0
1677238048029,256,/v1/products,200,,jp@gc - Ultimate Thread Group 1-12,text,true,,4359,2227,50,50,256,0
1677238048249,37,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-15,,true,,614,497,50,50,37,23
1677238048228,58,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-49,text,true,,28976,2156,50,50,47,0
1677238048185,109,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-23,,true,,614,497,50,50,109,96
1677238048287,14,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-49,,true,,849,536,50,50,14,0
1677238048286,15,/v1/accounts/petntxxx,200,,jp@gc - Ultimate Thread Group 1-12,,true,,835,540,50,50,15,0
1677238048286,23,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-15,text,true,,3672,2230,50,50,23,0
1677238048274,39,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-13,,true,,614,497,50,50,39,25
1677238048295,24,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-23,text,true,,3672,2230,50,50,23,0
1677238048207,113,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-50,,true,,849,492,50,50,113,98
1677238048301,26,/v1/accounts/petntxxx,200,,jp@gc - Ultimate Thread Group 1-12,text,true,,1245,2273,50,50,26,0
1677238048301,27,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-49,text,true,,3339,2276,50,50,27,0
1677238048313,23,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-13,text,true,,3672,2230,50,50,23,0
1677238048282,28,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-2,text,true,,3339,2269,50,50,28,0
1677238048327,16,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-12,,true,,835,549,50,50,16,0
1677238048229,114,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-14,,true,,320,550,50,50,114,101
1677238048238,123,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-29,,true,,614,497,50,50,123,105
1677238048321,48,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-50,text,true,,2526,2232,50,50,48,0
1677238048343,29,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-12,text,true,,1192,2282,50,50,29,0
1677238048339,14,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-2,,true,,849,492,50,50,14,0
1677238048369,16,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-50,,true,,849,492,50,50,16,0
1677238048361,24,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-29,text,true,,3672,2230,50,50,24,0
1677238048344,53,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,2590,2435,50,50,53,0
1677238046478,1236,DMX_T07_AddSrcDataConn_GotoDataConnections_qatzlnh8da6hq62w,200,"Number of samples in transaction : 23, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-14,,true,,1581765,27655,50,50,956,375
1677238048373,38,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-12,,true,,614,497,50,50,38,25
1677238048310,108,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-15,,true,,320,550,50,50,108,95
1677238048385,47,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-50,text,true,,2526,2232,50,50,47,0
1677238048329,104,/events/bulk/619547ea7386bf172f24bafc,204,No Content,jp@gc - Ultimate Thread Group 1-49,text,true,,512,576,50,50,0,93
1677238048140,294,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-39,text,true,,3672,2230,50,50,294,0
1677238048319,117,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-23,,true,,320,550,50,50,117,100
1677238048412,24,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-12,text,true,,3672,2230,50,50,24,0
1677238048433,18,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-50,,true,,849,492,50,50,18,0
1677238048433,21,/events/bulk/619547ea7386bf172f24bafc,202,Accepted,jp@gc - Ultimate Thread Group 1-49,text,true,,529,788,50,50,21,0
1677238047853,596,DMX_T31_ViewStatusAlert_GotoReplicationPipelines_qatzlnh8da6hq62w,200,"Number of samples in transaction : 23, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-49,,true,,49104,20364,50,50,481,193
1677238048336,118,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-13,,true,,320,550,50,50,118,98
1677238048380,48,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-2,text,true,,2526,2225,50,50,48,0
1677238048418,67,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,2590,2435,50,50,67,0
1677238046532,1262,DMX_T07_AddSrcDataConn_GotoDataConnections_9pjsrlzm0w9sahuv,200,"Number of samples in transaction : 23, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-15,,true,,1581765,27655,50,50,1011,456
1677238048458,14,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-2,,true,,849,492,50,50,14,0
1677238048436,65,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,2590,2435,50,50,65,0
1677238045216,2113,DMX_T07_AddSrcDataConn_GotoDataConnections_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 23, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-23,,true,,1581765,27655,50,50,1093,531
1677238048451,55,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-50,text,true,,2526,2232,50,50,55,0
1677238048386,125,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-29,,true,,320,550,50,50,125,109
1677238048454,67,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,2590,2435,50,50,67,0
1677238046557,1342,DMX_T07_AddSrcDataConn_GotoDataConnections_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 23, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-13,,true,,1581765,27655,50,50,980,439
1677238048506,19,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-50,,true,,849,491,50,50,19,0
1677238048235,305,/v1/products,200,,jp@gc - Ultimate Thread Group 1-33,text,true,,4359,2227,50,50,305,0
1677238048525,18,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-50,text,true,,1115,2231,50,50,18,0
1677238048437,111,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-12,,true,,320,550,50,50,111,97
1677238048435,113,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-39,,true,,320,550,50,50,113,99
1677238048540,17,/v1/accounts/petntxxx,200,,jp@gc - Ultimate Thread Group 1-33,,true,,835,540,50,50,17,0
1677238048544,15,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-50,,true,,849,491,50,50,15,0
1677238048512,57,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-29,text,true,,2590,2435,50,50,57,0
1677238046324,1575,DMX_T11_AddKafkaDataConn_GotoDataConnections_qatzlnh8da6hq62w,200,"Number of samples in transaction : 20, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-29,,true,,1579685,24842,50,50,1167,573
1677238048559,18,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-50,text,true,,1115,2231,50,50,18,0
1677238048557,21,/v1/accounts/petntxxx,200,,jp@gc - Ultimate Thread Group 1-33,text,true,,1245,2273,50,50,21,0
1677238048500,52,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-2,text,true,,2526,2225,50,50,52,0
1677238045715,993,DMX_T15_AddPipeWithExistMeta_GotoReplicationPipelines_kh7boxulcctlz1km,200,"Number of samples in transaction : 25, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-2,,true,,54464,23250,50,50,873,259
1677238048578,15,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-50,,true,,849,416,50,50,15,0
1677238048579,15,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-33,,true,,835,549,50,50,15,0
1677238048549,53,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,2590,2435,50,50,53,0
1677238045678,1928,DMX_T11_AddKafkaDataConn_GotoDataConnections_qatzlnh8da6hq62w,200,"Number of samples in transaction : 20, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-39,,true,,1579685,24842,50,50,1392,450
1677238048548,54,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,2590,2435,50,50,54,0
1677238046600,1636,DMX_T07_AddSrcDataConn_GotoDataConnections_qektw4wuknlptcvz,200,"Number of samples in transaction : 23, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-12,,true,,1581764,27655,50,50,1048,439
1677238048595,22,/v1/accounts/petnt105/users/petntxxx-designerx%40precisely.testinator.com,200,,jp@gc - Ultimate Thread Group 1-33,text,true,,1192,2282,50,50,21,0
1677238048593,57,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-50,text,true,,28976,2156,50,50,45,0
1677238048650,15,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-50,,true,,849,536,50,50,15,0
1677238048665,30,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-50,text,true,,3339,2276,50,50,30,0
1677238048617,110,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-33,,true,,614,497,50,50,110,96
1677238048727,25,/agents/product/connect,200,,jp@gc - Ultimate Thread Group 1-33,text,true,,3672,2230,50,50,25,0
1677238048696,110,/events/bulk/619547ea7386bf172f24bafc,204,No Content,jp@gc - Ultimate Thread Group 1-50,text,true,,512,576,50,50,0,95
1677238048806,21,/events/bulk/619547ea7386bf172f24bafc,202,Accepted,jp@gc - Ultimate Thread Group 1-50,text,true,,529,788,50,50,21,0
1677238048207,615,DMX_T31_ViewStatusAlert_GotoReplicationPipelines_9pjsrlzm0w9sahuv,200,"Number of samples in transaction : 23, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-50,,true,,49107,20364,50,50,493,193
1677238048753,119,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-33,,true,,320,550,50,50,119,105
1677238048873,52,/api/v1/status/summary,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,2590,2435,50,50,52,0
1677238047308,1496,DMX_T07_AddSrcDataConn_GotoDataConnections_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 23, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-33,,true,,1581765,27655,50,50,1140,507
1677238051083,0,BeanShell Sampler,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,0,0,50,50,0,0
1677238051085,110,/v1/products?productSuite=DIS,200,,jp@gc - Ultimate Thread Group 1-6,,true,,835,494,50,50,110,96
1677238051195,266,/v1/products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,4359,2227,50,50,266,0
1677238051461,110,/api/v1/servers/verify (),200,,jp@gc - Ultimate Thread Group 1-6,,true,,863,512,50,50,110,96
1677238051572,807,/api/v1/servers/verify (),200,,jp@gc - Ultimate Thread Group 1-6,,true,,715,2525,50,50,807,0
1677238051084,1293,DMX_T05_AddServer_TestServerConnection_kh7boxulcctlz1km,200,"Number of samples in transaction : 5, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-6,,true,,6772,5758,50,50,1293,192
1677238052471,44,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-19,,true,,863,520,50,50,44,28
1677238053163,42,/api/v1/metadata/publickey?server_name=PESer1,200,,jp@gc - Ultimate Thread Group 1-21,,true,,849,515,50,50,42,27
1677238053654,39,/api/v1/metadata/publickey?server_name=PESer1,200,,jp@gc - Ultimate Thread Group 1-22,,true,,849,515,50,50,39,25
1677238053205,553,/api/v1/metadata/publickey,200,,jp@gc - Ultimate Thread Group 1-21,text,true,,965,2248,50,50,553,0
1677238053758,15,/api/v1/metadata/publickey?server_name=PESer1,200,,jp@gc - Ultimate Thread Group 1-21,,true,,849,515,50,50,15,0
1677238053731,335,348 /180.8304394826addc7b.js,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1521691,2705,50,50,112,98
1677238052516,1592,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-19,text,true,,839,2961,50,50,1592,0
1677238052471,1636,DMX_T12_AddKafkaDataConn_TestConnection_qatzlnh8da6hq62w,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-19,,true,,1702,3481,50,50,1636,28
1677238054101,29,351 /968.68d8dde134005010.js,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,18623,3036,50,50,14,0
1677238054160,29,349 /459.fc3a6e2f57d036ef.js,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,18623,3036,50,50,14,0
1677238054195,41,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-28,,true,,863,520,50,50,41,27
1677238054216,29,350 /11.d382602171bb2264.js,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,18623,3035,50,50,14,0
1677238054271,14,353 /assets/i18n/filters/en.json,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1933,586,50,50,14,0
1677238054310,14,354 /assets/i18n/metabases/en.json,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,9093,588,50,50,14,0
1677238054351,13,352 /assets/i18n/filters/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-3,,true,,397,667,50,50,0,0
1677238054391,14,356 /assets/i18n/metabases/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-3,,true,,398,670,50,50,0,0
1677238054435,15,358 /assets/i18n/finalize/en.json,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,2190,587,50,50,15,0
1677238053694,796,/api/v1/metadata/publickey,200,,jp@gc - Ultimate Thread Group 1-22,text,true,,965,2248,50,50,796,0
1677238054440,50,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-20,,true,,863,520,50,50,50,33
1677238054491,14,/api/v1/metadata/publickey?server_name=PESer1,200,,jp@gc - Ultimate Thread Group 1-22,,true,,849,515,50,50,14,0
1677238054477,14,357 /assets/i18n/finalize/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-3,,true,,397,668,50,50,0,0
1677238053773,794,/api/v1/metadata/publickey,200,,jp@gc - Ultimate Thread Group 1-21,text,true,,965,2248,50,50,794,0
1677238054517,40,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,492,50,50,40,26
1677238054567,16,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-21,,true,,863,520,50,50,16,0
1677238054661,0,BeanShell Sampler,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,0,0,50,50,0,0
1677238054583,53,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,2526,2225,50,50,53,0
1677238054662,14,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,536,50,50,14,0
1677238054661,47,/v1/products?productSuite=DIS,200,,jp@gc - Ultimate Thread Group 1-8,,true,,835,494,50,50,47,31
1677238054703,34,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,3339,2269,50,50,34,0
1677238054764,14,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,416,50,50,14,0
1677238054710,115,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-16,,true,,863,520,50,50,115,99
1677238054997,0,BeanShell Sampler,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,0,0,50,50,0,0
1677238054757,254,/api/v1/metadata/publickey?server_name=PESer1,200,,jp@gc - Ultimate Thread Group 1-31,,true,,849,515,50,50,254,97
1677238055012,1,BeanShell Sampler,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,0,0,50,50,0,0
1677238054804,63,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,28976,2149,50,50,47,0
1677238054998,46,/v1/products?productSuite=DIS,200,,jp@gc - Ultimate Thread Group 1-9,,true,,835,494,50,50,46,28
1677238055013,47,/v1/products?productSuite=DIS,200,,jp@gc - Ultimate Thread Group 1-10,,true,,835,494,50,50,47,30
1677238055032,17,359 /assets/i18n/data/en.json,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,838,583,50,50,17,0
1677238054709,393,/v1/products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,4359,2227,50,50,393,0
1677238055079,20,360 /assets/i18n/data/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-3,,true,,397,664,50,50,0,0
1677238054572,465,348 /180.8304394826addc7b.js,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1521691,2705,50,50,120,103
1677238055010,127,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-17,,true,,863,520,50,50,127,108
1677238055126,14,362 /assets/i18n/logreaders/en.json,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,6185,589,50,50,14,0
1677238055126,47,351 /968.68d8dde134005010.js,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,18623,3036,50,50,22,0
1677238055102,131,/api/v1/servers/verify (),200,,jp@gc - Ultimate Thread Group 1-8,,true,,863,512,50,50,131,109
1677238055179,14,361 /assets/i18n/logreaders/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-3,,true,,398,671,50,50,0,0
1677238054833,374,348 /180.8304394826addc7b.js,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1521691,2705,50,50,163,108
1677238054505,793,/api/v1/metadata/publickey,200,,jp@gc - Ultimate Thread Group 1-22,text,true,,965,2248,50,50,793,0
1677238055045,262,/v1/products,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,4359,2227,50,50,262,0
1677238055298,14,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-22,,true,,863,520,50,50,14,0
1677238055233,40,349 /459.fc3a6e2f57d036ef.js,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,18623,3036,50,50,19,0
1677238055307,52,/api/v1/servers/verify (),200,,jp@gc - Ultimate Thread Group 1-9,,true,,863,512,50,50,52,36
1677238055277,37,351 /968.68d8dde134005010.js,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,18623,3036,50,50,16,0
1677238055268,23,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-3,,true,,849,491,50,50,23,0
1677238055288,129,/api/v1/metadata/publickey?server_name=PESer1,200,,jp@gc - Ultimate Thread Group 1-32,,true,,849,515,50,50,129,107
1677238055060,358,/v1/products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,4359,2227,50,50,358,0
1677238055376,17,/api/v1/servers (),200,,jp@gc - Ultimate Thread Group 1-3,text,true,,1115,2224,50,50,17,0
1677238053731,829,DMX_T16_AddPipeWithExistMeta_ClickCreatePipelineButton_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 25, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,1639138,28887,50,50,470,124
1677238055352,30,350 /11.d382602171bb2264.js,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,18623,3035,50,50,13,0
1677238055325,130,/api/v1/metadata/publickey?server_name=PESer1,200,,jp@gc - Ultimate Thread Group 1-11,,true,,849,515,50,50,130,106
1677238055368,46,349 /459.fc3a6e2f57d036ef.js,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,18623,3036,50,50,16,0
1677238055417,49,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-18,,true,,863,520,50,50,49,28
1677238055366,139,/api/v1/metadata/publickey?server_name=PESer1,200,,jp@gc - Ultimate Thread Group 1-34,,true,,849,515,50,50,139,117
1677238055454,24,353 /assets/i18n/filters/en.json,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,1933,586,50,50,24,0
1677238055418,109,/api/v1/servers/verify (),200,,jp@gc - Ultimate Thread Group 1-10,,true,,863,512,50,50,109,95
1677238055506,14,354 /assets/i18n/metabases/en.json,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,9093,588,50,50,14,0
1677238055466,39,350 /11.d382602171bb2264.js,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,18623,3035,50,50,21,0
1677238054236,1338,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-28,text,true,,839,2961,50,50,1338,0
1677238054195,1379,DMX_T12_AddKafkaDataConn_TestConnection_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-28,,true,,1702,3481,50,50,1379,27
1677238055568,14,352 /assets/i18n/filters/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-1,,true,,397,667,50,50,0,0
1677238055569,20,353 /assets/i18n/filters/en.json,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1933,586,50,50,20,0
1677238055610,24,356 /assets/i18n/metabases/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-1,,true,,398,670,50,50,0,0
1677238055654,16,354 /assets/i18n/metabases/en.json,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,9093,588,50,50,16,0
1677238055666,15,358 /assets/i18n/finalize/en.json,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,2190,587,50,50,15,0
1677238055707,16,352 /assets/i18n/filters/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-5,,true,,397,667,50,50,0,0
1677238055725,13,357 /assets/i18n/finalize/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-1,,true,,397,668,50,50,0,0
1677238055754,19,356 /assets/i18n/metabases/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-5,,true,,398,670,50,50,0,0
1677238055011,810,/api/v1/metadata/publickey,200,,jp@gc - Ultimate Thread Group 1-31,text,true,,965,2248,50,50,810,0
1677238055821,15,/api/v1/metadata/publickey?server_name=PESer1,200,,jp@gc - Ultimate Thread Group 1-31,,true,,849,515,50,50,15,0
1677238055800,16,358 /assets/i18n/finalize/en.json,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,2190,587,50,50,16,0
1677238055844,20,357 /assets/i18n/finalize/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-5,,true,,397,668,50,50,0,0
1677238055892,41,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-5,,true,,849,492,50,50,41,27
1677238055961,46,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,2526,2225,50,50,46,0
1677238056039,15,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-5,,true,,849,536,50,50,15,0
1677238055770,278,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,492,50,50,278,262
1677238056013,114,/api/v1/metadata/publickey?server_name=PESer1,200,,jp@gc - Ultimate Thread Group 1-35,,true,,849,515,50,50,114,97
1677238056093,31,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,3339,2269,50,50,31,0
1677238056103,49,/api/v1/projects,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,2525,2225,50,50,49,0
1677238056178,21,/api/v1/cdc/monitoring/status?projectId=61dede53e42e0a55618484c4,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,536,50,50,21,0
1677238056154,15,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-5,,true,,849,416,50,50,15,0
1677238056163,138,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-36,,true,,863,520,50,50,138,102
1677238056229,73,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,28976,2149,50,50,72,0
1677238054491,1855,/api/v1/dataconnections/verify (),200,,jp@gc - Ultimate Thread Group 1-20,text,true,,839,2961,50,50,1855,0
1677238054440,1905,DMX_T12_AddKafkaDataConn_TestConnection_9pjsrlzm0w9sahuv,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-20,,true,,1702,3481,50,50,1905,33
1677238055233,1116,/api/v1/servers/verify (),200,,jp@gc - Ultimate Thread Group 1-8,,true,,715,2525,50,50,1116,0
1677238054661,1687,DMX_T05_AddServer_TestServerConnection_wgxnz4qadljnuwvf,200,"Number of samples in transaction : 5, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-8,,true,,6772,5758,50,50,1687,140
1677238056225,30,/api/v1/cdc/monitoring/status,200,,jp@gc - Ultimate Thread Group 1-1,text,true,,3339,2269,50,50,30,0
1677238055359,997,/api/v1/servers/verify (),200,,jp@gc - Ultimate Thread Group 1-9,,true,,715,2525,50,50,997,0
1677238054997,1357,DMX_T05_AddServer_TestServerConnection_qatzlnh8da6hq62w,200,"Number of samples in transaction : 5, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-9,,true,,6772,5758,50,50,1357,64
1677238056350,17,/api/v1/cdc/dataflows,200,,jp@gc - Ultimate Thread Group 1-1,,true,,849,416,50,50,17,0
1677238056332,18,359 /assets/i18n/data/en.json,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,838,583,50,50,18,0
1677238056407,16,360 /assets/i18n/data/en.json,304,Not Modified,jp@gc - Ultimate Thread Group 1-5,,true,,397,664,50,50,0,0
1677238056449,17,362 /assets/i18n/logreaders/en.json,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6185,589,50,50,17,0
